Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"The tournament had 1,800 competitors from 174 countries, accompanied by more than 1,000 coaches, delegates and fans.","The tournament has 1800 competitors from 174 countries with more than 1000 coaches delegates and fans.","RS","Predicted Relationship: entailment with 96.90% confidence."
"The tournament had 1,800 competitors from 174 countries, accompanied by more than 1,000 coaches, delegates and fans.","The tournament lacks 1800 competitors from 174 countries with more than 1000 coaches delegates and fans.","antonym","Predicted Relationship: contradiction with 86.04% confidence."
"China won the men's title and Russia won the women's title in the biennial chess tournament in which about 3,000 people participated.","In the two-year chess tournament in which about 3000 people participate China and Russia both won the men's title.","RD","Predicted Relationship: contradiction with 99.08% confidence."
"China won the men's title and Russia won the women's title in the biennial chess tournament in which about 3,000 people participated.","In the bromegrass tournament which takes place every two years about 3000 people are participating China wins the men's title and Russia the women's title.","hypernym","Predicted Relationship: entailment with 47.55% confidence."
"China won the men's title and Russia won the women's title in the biennial chess tournament in which about 3,000 people participated.","In a two-year chess tournament in which about 3000 people participate China won the man title and Russia won the woman title.","polarity_negation","Predicted Relationship: entailment with 99.90% confidence."
"China won the men's title and Russia won the women's title in the biennial chess tournament in which about 3,000 people participated.","In a two-year women's tournament with about 3000 participants China won the man title and Russia the chess title.","RS","Predicted Relationship: entailment with 92.80% confidence."
"China won the men's title and Russia won the women's title in the biennial chess tournament in which about 3,000 people participated.","In a two-year chess tournament in which about 3000 people participate China won the man title and Russia the woman title.","antonym","Predicted Relationship: entailment with 99.89% confidence."
"Crows use tools and can even outsmart a human child, and now scientists have found another way in which the birds are like us.","Crows use the tools can even outsmart children and scientists now find another way like birds to us.","RD","Predicted Relationship: entailment with 99.83% confidence."
"Crows use tools and can even outsmart a human child, and now scientists have found another way in which the birds are like us.","Crows use tools can even outsmart human children and now someone is finding another way like birds to us.","hypernym","Predicted Relationship: entailment with 99.59% confidence."
"Crows use tools and can even outsmart a human child, and now scientists have found another way in which the birds are like us.","Crows don't use the tools they can even outsmart human children and scientists are now finding another way like birds to us.","polarity_negation","Predicted Relationship: contradiction with 99.52% confidence."
"Crows use tools and can even outsmart a human child, and now scientists have found another way in which the birds are like us.","Crows use us can even outsmart human children and scientists now find another way like birds to use tools.","RS","Predicted Relationship: neutral with 45.77% confidence."
"Crows use tools and can even outsmart a human child, and now scientists have found another way in which the birds are like us.","Crows use the tools they can even outsmart human parents and scientists are now finding another way like birds to us.","antonym","Predicted Relationship: contradiction with 95.08% confidence."
"In tests, the birds revealed a tendency to be either left or right beaked.","During the test birds revealed their tendency to be left or right beaks.","RD","Predicted Relationship: entailment with 99.94% confidence."
"In tests, the birds revealed a tendency to be either left or right beaked.","During the test the bird revealed its left - mouth or right - beak tendencies.","hypernym","Predicted Relationship: entailment with 99.26% confidence."
