Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"Oil tycoon Harold Hamm, pictured with his wife Sue Ann Arnall in 2012, has lost half his billion-dollar fortune to divorce and falling oil prices in the past six months .","Over the past six months oil tycoon Harold Hamm pictured with his wife Sue Ann Arnall in 2012 has broken even on his half-billion-dollar fortune because of his divorce and falling oil prices.","antonym","Predicted Relationship: contradiction with 97.95% confidence."
"Hamm's company, Continental Resources Inc, has lost have its value in six months since June 2014 due to falling oil prices .","Since June 2014 the company's Continental Resources Inc has lost value over the course of six months due to the fall in oil prices.","RD","Predicted Relationship: entailment with 99.91% confidence."
"Hamm's company, Continental Resources Inc, has lost have its value in six months since June 2014 due to falling oil prices .","Hamm's company Continental Resources Inc has lost its value for 6 units of time since June 2014.","hypernym","Predicted Relationship: entailment with 99.03% confidence."
"Hamm's company, Continental Resources Inc, has lost have its value in six months since June 2014 due to falling oil prices .","Hamm's company Continental Resources Inc has lost no value in the oil price fall for six months since June 2014.","polarity_negation","Predicted Relationship: contradiction with 97.43% confidence."
"Hamm's company, Continental Resources Inc, has lost have its value in six months since June 2014 due to falling oil prices .","Since June of 2014 Hamm's company Continental Inc. has lost value over the course of six months due to the fall in oil prices.","RS","Predicted Relationship: entailment with 99.89% confidence."
"Hamm's company, Continental Resources Inc, has lost have its value in six months since June 2014 due to falling oil prices .","Hamm's company Continental Resources Inc has lost value over the past six months due to the fall in oil prices.","antonym","Predicted Relationship: entailment with 99.87% confidence."
"In November, an Oklahoma court ordered the CEO to pay his ex-wife close to $1 billion in cash and assets when the couple divorced after a 26-year marriage.","In November an Oklahoma court ordered the CEO to pay close to $1 billion in assets to his ex-wife when the couple divorced after 26 years of marriage.","RD","Predicted Relationship: entailment with 99.57% confidence."
"In November, an Oklahoma court ordered the CEO to pay his ex-wife close to $1 billion in cash and assets when the couple divorced after a 26-year marriage.","In November an Oklahoma court ordered the CEO to be close to $1 billion in cash and assets for his ex-wife when the couple divorced after 26 years of marriage.","hypernym","Predicted Relationship: entailment with 98.93% confidence."
"In November, an Oklahoma court ordered the CEO to pay his ex-wife close to $1 billion in cash and assets when the couple divorced after a 26-year marriage.","In November an Oklahoma court ordered an unceremonial CEO to pay his ex-wife close to $1 billion in cash and assets when the couple divorced after 26 years of marriage.","polarity_negation","Predicted Relationship: neutral with 99.18% confidence."
"In November, an Oklahoma court ordered the CEO to pay his ex-wife close to $1 billion in cash and assets when the couple divorced after a 26-year marriage.","In November an Oklahoma court ordered the CEO to pay close to 26 dollars in cash and assets to his ex-wife when the couple divorced after a decade of marriage.","RS","Predicted Relationship: contradiction with 99.98% confidence."
"In November, an Oklahoma court ordered the CEO to pay his ex-wife close to $1 billion in cash and assets when the couple divorced after a 26-year marriage.","In November an Oklahoma court ordered the CEO to pay his ex-wife open to $1 billion in cash and assets when the couple divorced after 26 years of marriage.","antonym","Predicted Relationship: entailment with 98.54% confidence."
"And despite the fact she cashed the check, Ms Arnall, 56, has said she is still planning an appeal.","And despite cashing in a check Arnall 56 said he still had plans to appeal.","RD","Predicted Relationship: entailment with 97.77% confidence."
"And despite the fact she cashed the check, Ms Arnall, 56, has said she is still planning an appeal.","And Ms Arnall 56 said she still had plans to appeal despite cashing in a check.","hypernym","Predicted Relationship: entailment with 99.86% confidence."
"And despite the fact she cashed the check, Ms Arnall, 56, has said she is still planning an appeal.","And Ms Arnall 56 said she still had plans to appeal despite cashing in a check.","polarity_negation","Predicted Relationship: entailment with 99.86% confidence."
