Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"Six weeks before the incident he had collapsed from an irregular heartbeat and was undergoing tests to diagnose a suspected heart condition when he died.","Six weeks before the incident he collapsed with irregular heartbeats and underwent tests to diagnose suspected conditions before dying.","RS","Predicted Relationship: entailment with 99.51% confidence."
"Six weeks before the incident he had collapsed from an irregular heartbeat and was undergoing tests to diagnose a suspected heart condition when he died.","Six weeks before the incident he collapsed with irregular heartbeats and underwent tests to diagnose a trusty heart condition before dying.","antonym","Predicted Relationship: entailment with 99.35% confidence."
"On nine occasions, youths were subjected to the drive-stun technique.","On 9 occasions driving stun techniques were subjected.","RD","Predicted Relationship: entailment with 98.62% confidence."
"On nine occasions, youths were subjected to the drive-stun technique.","On 9 occasions youth were subjected to driving immobilisation techniques.","hypernym","Predicted Relationship: entailment with 99.75% confidence."
"On nine occasions, youths were subjected to the drive-stun technique.","On 9 occasions youth were subjected to non-driving stun techniques.","polarity_negation","Predicted Relationship: contradiction with 83.63% confidence."
"On nine occasions, youths were subjected to the drive-stun technique.","9 - On a number of youth occasions driving stun techniques are subjected.","RS","Predicted Relationship: entailment with 99.67% confidence."
"On nine occasions, youths were subjected to the drive-stun technique.","On 9 occasions youth were subjected to attractive-stunnel techniques.","antonym","Predicted Relationship: contradiction with 97.48% confidence."
"said the Taser was used to  detain the girl and ‘prevent serious harm .","Tasers are used to detain girls and prevent harm from occurring.","RD","Predicted Relationship: entailment with 86.16% confidence."
"said the Taser was used to  detain the girl and ‘prevent serious harm .","Tasers are used to detain girls and prevent serious harm to them.","hypernym","Predicted Relationship: entailment with 78.15% confidence."
"said the Taser was used to  detain the girl and ‘prevent serious harm .","Tasers are used to detain and prevent serious harm to girls.","polarity_negation","Predicted Relationship: entailment with 68.93% confidence."
"said the Taser was used to  detain the girl and ‘prevent serious harm .","Serious use of detention and prevention of harm from tasers is said to be made of girls.","RS","Predicted Relationship: neutral with 69.12% confidence."
"said the Taser was used to  detain the girl and ‘prevent serious harm .","Tasers are used to detain girls and prevent frivolous harm.","antonym","Predicted Relationship: neutral with 75.43% confidence."
"to both her, the public and the officers’ after she began behaving .","After she began to behave she and the officers were in agreement.","RD","Predicted Relationship: neutral with 90.65% confidence."
"to both her, the public and the officers’ after she began behaving .","After beginning to act she and the officers were in public opinion.","hypernym","Predicted Relationship: entailment with 97.52% confidence."
"to both her, the public and the officers’ after she began behaving .","After she began to have no behavior she and the officers were in public opinion.","polarity_negation","Predicted Relationship: contradiction with 53.16% confidence."
"to both her, the public and the officers’ after she began behaving .","After beginning her behavior she and the public were in agreement with the officer.","RS","Predicted Relationship: neutral with 88.64% confidence."
"to both her, the public and the officers’ after she began behaving .","After she began to misbehave she and the officers were in public opinion.","antonym","Predicted Relationship: contradiction with 83.65% confidence."
"schoolgirl was one of  more than 20 children stunned with the weapons .","The schoolgirls were one of more than 20 stunning children.","RD","Predicted Relationship: neutral with 47.84% confidence."
"schoolgirl was one of  more than 20 children stunned with the weapons .","The schoolgirls were one of more than 20 persuasion-smashing children.","hypernym","Predicted Relationship: contradiction with 53.22% confidence."
"schoolgirl was one of  more than 20 children stunned with the weapons .","The schoolgirls were not among more than 20 children who were stunned with weapons.","polarity_negation","Predicted Relationship: contradiction with 99.05% confidence."
